mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_23445,ON=C1CC2COCC12,3.57488,1.16829,1.04347,1.5603,75.59,-0.2426,0.0022,0.2447,1176.635,0.148508,-439.035545,-439.027681,-439.026737,-439.068382,30.16
gdb_83782,OC1C2COC3CN2C13,2.81827,1.9066,1.69355,1.4064,70.09,-0.2195,0.0569,0.2764,879.9049,0.150234,-439.019524,-439.012713,-439.011769,-439.050326,28.08
gdb_39141,C1OCC11CCC2NC12,3.36883,1.33613,1.20361,2.322,77.6,-0.238,0.0732,0.3112,1098.1606,0.173564,-403.112171,-403.104551,-403.103607,-403.144734,29.927
gdb_91011,OC1CC2C3CC2C3C1,3.99045,1.28404,1.13298,1.3258,82.16,-0.2569,0.0796,0.3364,1131.1306,0.185759,-387.055893,-387.048613,-387.047669,-387.087226,30.557
gdb_50142,N=CN1CC2(CO2)C1=N,3.93463,1.1618,0.96035,4.6598,75.56,-0.2399,-0.0244,0.2155,1195.8035,0.124513,-434.032804,-434.0246,-434.023656,-434.06598,29.826
gdb_118789,CC1(CCO)NC1C#C,3.82598,0.89734,0.82177,2.7462,83.15,-0.2343,0.0449,0.2792,1445.0268,0.168403,-403.086499,-403.076279,-403.075335,-403.121724,37.641
gdb_117165,CCNC(=O)C(C)CO,3.65284,0.72416,0.70199,2.3644,80.59,-0.24,0.0346,0.2746,1740.0374,0.192064,-441.521998,-441.510514,-441.50957,-441.561128,39.643
gdb_40175,C1CC11CC2CC2CO1,2.98984,1.49712,1.295,1.1378,81.14,-0.2401,0.0833,0.3234,1074.3742,0.184645,-387.068325,-387.060638,-387.059694,-387.100158,31.682
gdb_79121,CN1C2C3CC(=O)C2C13,3.98893,1.33237,1.13808,2.0198,76.65,-0.218,-0.0176,0.2004,1088.4879,0.148417,-401.900125,-401.892878,-401.891934,-401.931651,29.037
gdb_95758,CC1CCCC(C)(O)C1,2.29171,1.28276,1.03732,1.4149,88.35,-0.256,0.0718,0.3278,1322.2771,0.229317,-389.526918,-389.517184,-389.516239,-389.560395,39.117
gdb_130557,C#CC(=O)n1cnnn1,3.7989,1.33844,0.98973,3.3358,65.01,-0.3049,-0.1061,0.1988,1063.295,0.065181,-447.677391,-447.670113,-447.669169,-447.709891,25.399
gdb_49161,O=CC1=CC2CC(C1)O2,4.00933,1.20652,1.07874,3.1237,75.76,-0.2483,-0.0633,0.1849,1119.8562,0.137349,-421.826538,-421.819394,-421.81845,-421.858234,28.025
gdb_125854,CC1C=CC2=C1NN=C2,3.20521,1.61483,1.13861,2.6403,80.27,-0.2039,-0.0032,0.2006,1052.6572,0.139592,-380.896551,-380.889392,-380.888448,-380.927999,28.317
gdb_56402,CC(C#N)C#CC1CO1,3.47811,0.71111,0.63629,2.6429,79.54,-0.2703,-0.002,0.2683,1725.1982,0.122481,-400.704244,-400.69479,-400.693846,-400.740684,32.418
gdb_57446,CC(C)(O)C1CC1C=O,2.66199,1.12558,0.98277,4.553,80.22,-0.2347,-0.0103,0.2244,1305.6301,0.179299,-424.23058,-424.220441,-424.219497,-424.265335,38.074
gdb_83331,CC12CCC(C1O)C2O,2.0897,1.664,1.49129,1.9892,77.72,-0.2461,0.0741,0.3202,1051.1968,0.18284,-424.218335,-424.209479,-424.208535,-424.250903,35.16
gdb_13231,C#CCCC1CCO1,7.00997,0.88162,0.84095,2.0055,74.31,-0.2471,0.0596,0.3067,1365.5079,0.152562,-347.753732,-347.745147,-347.744203,-347.787775,30.626
gdb_107274,OCC12NC1C1CC2C1,3.23159,1.38931,1.25965,2.764,78.53,-0.2237,0.0658,0.2894,1076.9046,0.17328,-403.087183,-403.079592,-403.078647,-403.119225,30.84
gdb_81055,CN1C2CC1(C2)C(C)=O,2.47535,1.40791,1.28184,1.9908,80.44,-0.2257,-0.0239,0.2018,1123.2105,0.168947,-403.089893,-403.080665,-403.079721,-403.124796,34.051
gdb_90968,CC1CC23CC(C2)C3O1,3.65253,1.38184,1.29866,1.3715,82.78,-0.2479,0.0893,0.3372,1080.8734,0.184482,-387.0289,-387.021449,-387.020505,-387.060664,30.878
gdb_13075,CC1CCC1CC#N,4.18257,1.22075,1.03355,4.1998,75.47,-0.2999,0.0382,0.3381,1156.4584,0.165978,-327.939457,-327.931107,-327.930162,-327.972552,30.807
gdb_68325,CC12CC(C1)C2NC=O,2.91018,1.13299,1.02382,3.6311,82.11,-0.2438,0.0304,0.2743,1261.9562,0.171366,-403.131777,-403.123074,-403.12213,-403.165992,32.959
gdb_27416,CC1=NC(=N)C=CC=N1,2.48455,1.72294,1.11871,2.7283,82.28,-0.2403,-0.0804,0.1599,1079.9525,0.125385,-396.951453,-396.943575,-396.942631,-396.983957,29.485
gdb_104673,CCC1(CC)C2CC1O2,1.91191,1.69737,1.10947,1.8626,85.03,-0.2333,0.0833,0.3166,1225.0312,0.204715,-388.222279,-388.21286,-388.211916,-388.256556,36.251
gdb_122618,OCCNC1COC1=O,3.69117,0.83257,0.7126,4.1398,69.09,-0.2346,0.0094,0.244,1540.7172,0.147452,-476.221259,-476.212022,-476.211077,-476.256506,32.421
gdb_15974,O=CC1NCC11CN1,2.88194,2.04665,1.37182,1.8693,65.79,-0.2374,-0.0313,0.2061,898.4689,0.130505,-379.869087,-379.861489,-379.860545,-379.90159,27.549
gdb_14596,N=COCC#CC#C,5.356,0.81834,0.72636,3.2844,77.48,-0.2588,-0.037,0.2218,1454.2544,0.09312,-361.394156,-361.385654,-361.384709,-361.428363,28.976
gdb_34730,N#CC1C2CC3C(C2)N13,3.60095,1.4848,1.45159,4.7981,74.37,-0.2615,0.0254,0.2869,948.6582,0.139982,-380.881516,-380.875045,-380.874101,-380.912304,26.443
gdb_102641,CCC(CC)CC(C)O,2.43604,0.88421,0.7163,1.6122,92.84,-0.2617,0.0685,0.3302,1742.4029,0.249751,-390.704265,-390.692277,-390.691333,-390.741787,43.944
gdb_130840,c1c(c([nH]n1)C=O)C#N,2.36046,1.57134,0.94336,2.4078,71.08,-0.2876,-0.0986,0.189,1112.641,0.079736,-431.715141,-431.707907,-431.706963,-431.747382,25.632
gdb_74969,CC1=CC2OCC1C2=O,2.50713,1.66419,1.44393,3.0508,73.97,-0.228,-0.0105,0.2175,989.5073,0.136684,-421.841062,-421.833562,-421.832618,-421.872907,29.1
gdb_55038,NC(=O)C1OC1C1CO1,3.04187,1.03816,0.95617,0.9306,65.79,-0.2559,0.0064,0.2623,1258.4945,0.123106,-475.004316,-474.995721,-474.994777,-475.038385,31.196
gdb_126962,CCNC1=NOC(=N)N1,6.47157,0.80157,0.72145,4.8959,73.94,-0.2117,0.0359,0.2476,1546.1311,0.136455,-451.321309,-451.312412,-451.311468,-451.355431,32.354
gdb_65493,OC1(CC2(CN2)C1)C#N,2.99965,1.2262,1.02423,3.0132,73.14,-0.2564,0.0079,0.2643,1174.5942,0.135458,-417.974441,-417.965989,-417.965045,-418.007625,32.138
gdb_96530,OC1CCCCCC1=O,2.31519,1.46612,0.98852,3.2699,78.26,-0.2593,-0.0245,0.2347,1231.6294,0.183912,-424.266935,-424.258328,-424.257384,-424.300514,33.541
gdb_72290,OC12CC3OCCC1C23,3.11064,1.57253,1.31354,1.9131,73.82,-0.2408,0.0763,0.3171,1009.5114,0.161582,-422.993216,-422.985911,-422.984966,-423.024494,30.101
gdb_125626,Cc1c(c([nH]n1)N)CO,2.20092,1.59134,0.96507,2.2537,75.61,-0.1979,0.0404,0.2383,1204.6463,0.148951,-435.288063,-435.278794,-435.27785,-435.321871,34.297
gdb_87063,NC1CC1(C#N)N1CC1,2.51967,1.37176,1.11128,2.1034,77.98,-0.2355,0.0192,0.2547,1157.6104,0.147434,-398.085728,-398.076708,-398.075764,-398.119534,33.462
gdb_50360,O=CC1CC2CCC2O1,2.45076,1.65885,1.46082,3.0589,74.27,-0.24,-0.0245,0.2155,1001.3239,0.160046,-423.02885,-423.02105,-423.020106,-423.061429,29.899
gdb_76095,CN1C(C#C)C1C1CO1,2.46699,1.24369,1.01992,1.7283,79.26,-0.2295,0.0279,0.2574,1228.6393,0.145051,-401.849653,-401.840409,-401.839465,-401.884081,33.756
gdb_23994,C#Cc1cnc(o1)C#N,5.44664,1.00036,0.84514,4.9309,79.61,-0.2599,-0.0828,0.177,1229.435,0.065995,-414.411594,-414.404366,-414.403421,-414.443611,26.086
gdb_4099,CC1=CCCC1=NO,3.30102,1.8717,1.22122,0.9503,76.18,-0.2132,-0.019,0.1943,976.3459,0.142093,-363.848521,-363.840458,-363.839514,-363.881886,29.757
gdb_58331,CC(O)C(C)CNC=O,3.29805,0.79302,0.7006,4.212,79.99,-0.247,0.0345,0.2815,1654.239,0.192042,-441.51598,-441.504925,-441.503981,-441.553129,39.429
gdb_1547,CNCC(O)C#N,6.26668,1.34602,1.18019,5.659,58.7,-0.2603,0.0201,0.2804,982.5598,0.125038,-341.829025,-341.82112,-341.820176,-341.861375,27.429
gdb_106435,CCC12CN(C1)C2C#N,2.66361,1.29649,1.03655,4.5777,80.36,-0.2502,0.0042,0.2543,1211.8925,0.159921,-382.009686,-382.001226,-382.000282,-382.043031,31.954
gdb_123652,C1C2NC3=C(C=NN3)C12,4.11133,1.56309,1.23561,3.1489,74.04,-0.1895,0.0384,0.228,973.1515,0.129165,-396.918447,-396.912043,-396.911099,-396.948956,26.448
gdb_63278,CC1(C)OC(=N)C11CC1,2.08844,1.68365,1.28873,2.959,80.84,-0.2512,0.0301,0.2813,1106.1844,0.169305,-403.152283,-403.14311,-403.142166,-403.185688,35.148
gdb_76392,[NH3+]C1(C(O)C1O)C([O-])=O,2.68231,1.21588,1.14551,5.2391,61.4,-0.2478,0.0196,0.2675,1120.4727,0.123598,-512.166218,-512.157314,-512.15637,-512.199611,33.322
gdb_7168,CN(CCO)CC#N,3.22729,1.18527,1.03347,4.0183,69.41,-0.2503,0.0161,0.2664,1180.7692,0.153058,-381.109981,-381.100893,-381.099949,-381.144259,32.106
gdb_59034,CC(C)C1=CCOC1=N,2.70092,1.27954,1.07774,2.8639,83.95,-0.2421,-0.0236,0.2185,1224.4727,0.171387,-403.186493,-403.177541,-403.176597,-403.220022,33.831
gdb_50487,O=CC1OCC(=C1)C#N,3.93928,0.99733,0.93595,3.2706,72.62,-0.2559,-0.0725,0.1834,1225.0945,0.100093,-436.701623,-436.693571,-436.692627,-436.735252,28.079
gdb_44304,O=C1OC2C3C4C3C1C24,3.94209,1.76639,1.56295,4.5771,66.15,-0.2501,0.007,0.2571,841.6763,0.115689,-420.61694,-420.611311,-420.610367,-420.646841,23.745
gdb_93556,OC1CNC(=O)NC=C1,3.41541,1.21712,0.94077,2.2202,72.35,-0.2221,0.0024,0.2245,1194.7013,0.138999,-455.189079,-455.180971,-455.180027,-455.221772,31.122
gdb_28820,Cc1ccc(=O)ccn1,3.55665,1.26027,0.93592,3.4064,85.07,-0.2464,-0.0892,0.1572,1203.6796,0.125168,-400.790474,-400.78252,-400.781576,-400.823814,29.315
gdb_87136,CC1CC1(C)C1(C)CO1,2.66449,1.17223,1.13191,1.8202,85.16,-0.2528,0.0834,0.3362,1271.3503,0.203195,-388.267324,-388.257105,-388.256161,-388.302127,38.705
gdb_74038,CC1=C2CCC=C2CC1,2.71529,1.52713,1.00759,0.3562,96.56,-0.1874,0.0059,0.1933,1221.7368,0.18429,-349.999122,-349.990653,-349.989709,-350.0324,32.411
gdb_35430,N#CC1CC2CC(C2)C1,3.66852,1.17949,1.07438,4.3405,82.27,-0.2943,0.0391,0.3333,1174.9973,0.174928,-366.032517,-366.025061,-366.024116,-366.064409,30.089
gdb_121222,OCCC1OCC1C=O,2.50383,0.93612,0.72889,2.6453,72.83,-0.2505,-0.0341,0.2163,1531.9554,0.157202,-460.139049,-460.129253,-460.128309,-460.175441,33.715
gdb_56003,CC(=O)CC1COC=N1,3.7939,0.96815,0.86488,2.8157,73.01,-0.2401,-0.0111,0.229,1346.0298,0.147252,-439.120089,-439.111147,-439.110202,-439.155357,31.366
gdb_58252,CC(O)C(C)C1OC1C,2.41083,1.10466,0.9385,1.4807,81.8,-0.2601,0.0731,0.3332,1398.0725,0.202636,-425.415092,-425.404128,-425.403184,-425.451533,39.994
gdb_95419,CC1CCN=C(N1)C#N,3.14591,1.19338,0.96105,5.6327,79.78,-0.2409,-0.031,0.2099,1237.6479,0.149289,-398.162053,-398.153376,-398.152432,-398.195576,32.206
gdb_82580,OC1C2OC3(COC3)C12,3.51339,1.37225,1.20168,2.281,67.08,-0.244,0.0507,0.2947,1041.9428,0.13534,-458.882629,-458.874966,-458.874022,-458.91507,29.394
gdb_14250,CC1NC2C1OC2=O,4.12493,1.75472,1.59606,4.8787,60.68,-0.241,0.0019,0.2429,838.1239,0.119521,-399.791074,-399.784213,-399.783269,-399.822168,25.866
gdb_118067,CCCC(O)C(O)CC,3.52513,0.69017,0.60769,0.0657,86.17,-0.2485,0.068,0.3166,1954.1823,0.225822,-426.636155,-426.624241,-426.623297,-426.673622,42.934
gdb_39964,C1OC11CC2(CCO2)C1,4.72106,1.01281,0.98234,1.6931,75.86,-0.2413,0.0583,0.2996,1259.199,0.15831,-422.974061,-422.965931,-422.964987,-423.007469,31.093
gdb_47837,N=C1NC=NCCCO1,2.29738,1.8673,1.20746,1.5512,75.71,-0.241,-0.005,0.236,1042.5945,0.150284,-435.272663,-435.264772,-435.263827,-435.304925,30.618
gdb_84985,CC1(O)CC(O)CC1=O,2.31907,1.51637,1.23926,2.8411,70.86,-0.2409,-0.0277,0.2132,1089.2916,0.157486,-460.195538,-460.186335,-460.185391,-460.22951,35.169
gdb_53656,CC#CCCC(O)C=O,5.14736,0.5281,0.5012,2.2653,83.11,-0.2453,-0.0401,0.2051,2166.7671,0.155579,-423.014934,-423.004134,-423.00319,-423.053154,36.59
gdb_56713,NC(C#N)C1(CN1)C#N,2.74326,1.37512,1.02651,0.7496,69.72,-0.2873,-0.0124,0.2749,1115.8486,0.112958,-412.967811,-412.958957,-412.958012,-413.001642,31.753
gdb_80572,CC1CC2C(O)C2(C)O1,2.34563,1.50874,1.27802,1.8922,78.11,-0.2322,0.0753,0.3075,1129.9398,0.181912,-424.224903,-424.215932,-424.214988,-424.258086,35.057
gdb_52350,C#CC#CCOCC=O,8.74707,0.45213,0.43224,2.4516,85.55,-0.2535,-0.0346,0.2189,2332.6185,0.107617,-420.556763,-420.546711,-420.545767,-420.593632,33.429
gdb_93273,CC1COC(=N)C1(C)C,2.20167,1.62953,1.20026,2.9492,82.47,-0.2534,0.0339,0.2873,1150.717,0.19407,-404.386435,-404.376897,-404.375952,-404.420063,36.634
gdb_69583,CC12OC1C1(CC1)C=C2,3.63238,1.31227,1.17967,1.848,81.96,-0.2325,0.0052,0.2377,1123.0755,0.158845,-385.871975,-385.864003,-385.863059,-385.904042,31.884
gdb_20358,c1c(nn[nH]1)C2CC2,6.21613,1.38704,1.24594,4.0975,67.09,-0.2362,0.0009,0.2371,960.3198,0.121258,-358.829751,-358.823068,-358.822123,-358.86153,24.89
gdb_131077,c1c([nH]nn1)COC=O,4.87068,0.86399,0.77693,5.2732,64.59,-0.27,-0.022,0.248,1368.7362,0.101568,-470.011853,-470.003899,-470.002955,-470.046684,27.052
gdb_120225,COCC1C2CC1OC2,4.32837,0.90238,0.88084,2.0107,79.32,-0.2359,0.0854,0.3213,1420.1385,0.183455,-424.18439,-424.175945,-424.175,-424.218088,32.001
gdb_46779,N=C1CCC2CC(C2)O1,2.71648,1.6625,1.30417,3.1622,79.56,-0.2498,0.0211,0.271,1037.1738,0.174201,-403.154535,-403.147146,-403.146202,-403.186225,30.209
gdb_47136,N=C1OCC=C1C1CC1,3.33135,1.3147,1.02445,2.712,82.34,-0.2337,-0.0222,0.2115,1173.6093,0.149463,-401.964604,-401.956846,-401.955902,-401.997078,29.996
gdb_95659,OC1COCC(=O)C1O,2.13444,1.82638,1.22216,3.2277,64.12,-0.2434,-0.0341,0.2094,1029.1533,0.13568,-496.106558,-496.098144,-496.097199,-496.139674,31.65
gdb_100330,CCC(C)(CC)CC#C,2.34138,1.0906,0.92006,0.6338,94.12,-0.2581,0.0525,0.3106,1445.2653,0.225714,-352.336462,-352.325009,-352.324065,-352.372545,43.041
gdb_82613,CN1C2CC3C(O)C3C12,2.37209,1.79994,1.42595,2.4405,78.33,-0.2002,0.0655,0.2657,1008.9033,0.171739,-403.083772,-403.075534,-403.07459,-403.116338,32.355
gdb_36927,C1CC1OC1OCC=C1,4.82489,0.92658,0.87035,0.9772,78.2,-0.2495,0.0094,0.2588,1385.0414,0.159109,-423.005453,-422.997158,-422.996214,-423.039337,31.019
gdb_82811,CC12CC3CC(C1O)C23,2.28392,1.92094,1.45764,1.5768,80.98,-0.2494,0.0677,0.3171,1010.6238,0.183477,-387.05641,-387.048415,-387.047471,-387.088226,32.685
gdb_118848,CCCC1(O)CC1CO,2.70178,0.80931,0.69705,1.9082,83.18,-0.2512,0.0713,0.3225,1720.3094,0.203075,-425.407826,-425.396801,-425.395857,-425.444344,40.113
gdb_20933,CCNc1cnn[nH]1,7.4995,1.09125,0.96564,5.829,67.87,-0.2132,0.0164,0.2296,1177.4428,0.132202,-376.094539,-376.08677,-376.085826,-376.127176,27.928
gdb_110018,CC1OCC(=O)C1CO,2.37801,1.4461,1.03442,2.2732,70.75,-0.2547,-0.0377,0.2171,1179.2658,0.158702,-460.182364,-460.173502,-460.172558,-460.215998,33.172
gdb_4187,CC1C2N1CC2=NO,4.32119,1.42625,1.36163,1.1958,69.39,-0.2278,0.0013,0.2291,957.7303,0.129956,-379.828433,-379.820845,-379.819901,-379.860187,28.636
gdb_130184,c1[nH]c2c(n[nH]c2n1)N,3.57856,1.64466,1.12946,3.1226,69.86,-0.1997,0.0066,0.2063,987.8784,0.10572,-429.071511,-429.064426,-429.063482,-429.102707,27.287
gdb_124978,Cc1c(cn[nH]1)CC=O,2.97809,1.22608,0.94732,1.36,75.85,-0.2312,-0.0235,0.2077,1216.4598,0.13628,-418.045906,-418.037085,-418.03614,-418.080465,31.053
gdb_8228,C1CN(C1)CC(=O)N,5.16646,1.13026,1.06879,3.8714,69.14,-0.2258,0.0379,0.2637,1142.168,0.15447,-381.130566,-381.122251,-381.121307,-381.163964,30.209
gdb_83154,CC1C2CC(=O)CNC12,3.18924,1.2569,1.09322,3.0495,79.18,-0.2207,-0.0078,0.2128,1173.9411,0.172214,-403.15599,-403.147647,-403.146703,-403.188977,32.509
gdb_62992,CC1(C)C2CN2C1C=O,2.39781,1.52579,1.2737,3.3371,78.75,-0.2384,-0.0293,0.2092,1097.5606,0.169086,-403.111158,-403.102156,-403.101212,-403.144427,34.283
gdb_98631,OCC(=O)C1C2COC12,4.16984,1.02051,0.94234,4.0897,70.29,-0.247,-0.0274,0.2196,1256.8811,0.134854,-458.92226,-458.914023,-458.913079,-458.955815,30.473
gdb_59258,CC(O)C1C2CCC12O,2.44733,1.24416,1.06191,1.1249,78.43,-0.2402,0.0693,0.3095,1251.6712,0.181043,-424.19034,-424.180782,-424.179838,-424.224596,36.535
gdb_65312,OC1(CC11CCC1)C=O,3.12121,1.14929,1.04332,2.6468,78.71,-0.2402,-0.0303,0.2099,1221.1914,0.15756,-423.012275,-423.003396,-423.002452,-423.046187,33.382
gdb_93800,CC1CNC(C)C(=O)O1,2.44644,1.44339,1.04676,3.8558,75.42,-0.225,0.0139,0.2389,1206.0681,0.171605,-440.324101,-440.315081,-440.314137,-440.357976,33.913
gdb_59690,CC(O)C1NCC1C#N,2.16819,1.39718,0.99977,5.9434,76.07,-0.2448,0.0288,0.2736,1235.3017,0.159047,-419.194806,-419.185354,-419.18441,-419.229394,34.413
gdb_107097,CCC12CC(C=O)C1N2,3.80041,1.0,0.98197,2.8069,80.12,-0.2469,-0.0307,0.2162,1311.9369,0.170283,-403.124263,-403.115228,-403.114284,-403.158373,33.393
gdb_29876,Cn1ccc(=O)nc1N,3.21089,1.43796,1.0011,8.1942,75.85,-0.2188,-0.0119,0.2069,1129.4463,0.126552,-434.130045,-434.121979,-434.121035,-434.162653,30.392
gdb_95227,CC1CCC2OC2C=C1,3.11406,1.31331,1.03513,2.1009,83.0,-0.2497,0.0055,0.2552,1208.4487,0.183938,-387.082596,-387.074377,-387.073433,-387.114976,32.822
gdb_106975,CCC12CC1C(C)=CC2,3.81355,1.04622,0.93478,0.2257,91.83,-0.2152,0.0317,0.2469,1385.1842,0.205803,-351.171495,-351.162209,-351.161265,-351.205179,36.105
gdb_31338,CNc1ccn2c1CC2,3.75335,1.21161,0.9356,1.4502,86.13,-0.1636,0.0523,0.2159,1267.8845,0.161348,-382.057252,-382.048826,-382.047881,-382.090841,31.524
gdb_125762,Cc1c(c(on1)N)C#C,2.02452,1.88345,0.98231,3.0174,77.78,-0.2095,0.0063,0.2158,1141.7916,0.111273,-416.789253,-416.780454,-416.77951,-416.822477,32.656
gdb_102389,CNC(CN)(CO)C#N,1.74803,1.5261,1.07646,2.5531,74.95,-0.242,0.023,0.2651,1229.9719,0.170318,-436.448885,-436.438076,-436.437132,-436.485007,38.453
gdb_101687,CC(CO)CC1(C)CO1,3.40907,0.79869,0.7781,2.6136,82.09,-0.2595,0.0758,0.3353,1594.1299,0.202867,-425.408957,-425.398147,-425.397202,-425.445016,39.504
gdb_106317,CCC12CC(C)C1C2C,2.61479,1.15643,0.99025,0.2448,93.45,-0.2377,0.084,0.3217,1388.8473,0.228361,-352.340527,-352.330366,-352.329421,-352.375119,38.978
gdb_20636,Cc1cc(n[nH]1)C#C,7.09715,1.27808,1.0904,3.3017,74.07,-0.2271,-0.0025,0.2246,1042.5916,0.107638,-341.58293,-341.575382,-341.574438,-341.614989,27.507
gdb_94582,CC1CCC1CC(C)=O,3.17822,0.91379,0.77437,2.4661,86.02,-0.2407,-0.0075,0.2332,1564.4924,0.203639,-388.310155,-388.299806,-388.298862,-388.346611,37.569
gdb_104784,CCC1(CC2OC12)OC,2.33116,1.43864,1.15831,1.3186,77.74,-0.2432,0.0809,0.3242,1178.3537,0.180378,-424.176534,-424.167136,-424.166192,-424.210451,35.306
gdb_121027,COCC1OC=NC1C,3.16426,1.02767,0.83669,2.1459,76.27,-0.2455,0.0239,0.2693,1415.0659,0.170464,-440.288024,-440.278553,-440.277609,-440.323814,33.492
gdb_47482,N=C1CC2(CN2)CCO1,2.83822,1.4373,1.10624,2.3263,76.98,-0.2487,0.0204,0.2691,1126.3748,0.161843,-419.201389,-419.193514,-419.19257,-419.233938,30.776
gdb_102468,CCC(CO)C(=O)NC,2.19043,1.10994,0.77659,3.996,80.61,-0.2352,0.0413,0.2765,1529.0713,0.192639,-441.52086,-441.509686,-441.508742,-441.55813,39.129
gdb_114325,COC1CC2C(O)C12C,2.24778,1.40419,1.24089,2.5522,79.01,-0.2351,0.0745,0.3095,1173.4599,0.181332,-424.189715,-424.1803,-424.179356,-424.22347,35.636
gdb_97033,CN=C1CCC(=O)N1C,2.78229,1.38703,0.95253,1.2073,80.71,-0.2385,-0.0011,0.2375,1232.3563,0.159687,-419.263367,-419.254101,-419.253156,-419.297983,33.172
gdb_124753,CC(O)C1=C(N)NN=N1,2.58728,1.5037,0.98684,4.1538,71.26,-0.213,0.0145,0.2276,1161.265,0.137053,-451.323759,-451.315023,-451.314079,-451.357128,32.866
gdb_8902,CC(C#C)C(O)CO,3.67697,1.16366,1.06154,2.2396,69.66,-0.256,0.0459,0.3019,1162.9916,0.150937,-384.897766,-384.888216,-384.887271,-384.932007,34.753
gdb_19802,N=C1OC2C3NC3C12,4.38923,2.10053,1.89278,4.0614,61.65,-0.2427,0.0264,0.2691,726.8905,0.108872,-378.648688,-378.642866,-378.641922,-378.678478,23.36
gdb_30440,CN=C1OC(C)=CC=N1,3.60228,1.2152,0.91898,3.8404,84.4,-0.2169,-0.0587,0.1581,1267.8735,0.135438,-418.041809,-418.033068,-418.032124,-418.075803,31.256
gdb_11683,O=C1CC2(CC12)C#C,5.02506,1.44425,1.30989,2.7576,70.7,-0.2478,-0.0228,0.225,923.5125,0.10581,-345.362115,-345.355032,-345.354088,-345.393339,27.187
gdb_57478,CC(C)(C)C1COC=N1,2.87725,1.2445,1.10643,1.3348,81.79,-0.2456,0.0227,0.2682,1218.355,0.193803,-404.374181,-404.364661,-404.363717,-404.408264,36.115
gdb_58770,CC(O)C12CC(C1)CO2,3.00521,1.32364,1.27198,2.3555,77.73,-0.2459,0.0784,0.3243,1120.0639,0.183179,-424.209819,-424.201428,-424.200483,-424.242523,33.512
gdb_28798,c1cc2n(c1O)CCO2,3.15794,1.65853,1.10756,2.1498,71.32,-0.1638,0.0672,0.231,1035.5022,0.126357,-437.905465,-437.897878,-437.896934,-437.937533,28.742
gdb_92546,CC1CC2CCC2C=C1,3.11602,1.28502,1.0282,0.248,91.39,-0.2326,0.0267,0.2593,1260.2729,0.208378,-351.168642,-351.16039,-351.159446,-351.201163,33.493
gdb_125016,Cc1c(c(=O)cno1)N,2.3537,1.86981,1.0501,3.5877,74.49,-0.22,-0.0599,0.1602,1070.3081,0.11242,-453.948262,-453.940072,-453.939128,-453.98108,30.385
gdb_45675,C1C=CN2C1=NCC2=O,3.21965,1.7282,1.14039,3.0777,73.97,-0.2249,-0.0182,0.2066,1001.3809,0.115055,-416.867761,-416.860987,-416.860043,-416.899012,26.24
gdb_60487,CC(C)CCCNC=O,3.98231,0.5328,0.51183,3.734,88.16,-0.2489,0.0345,0.2833,2239.0651,0.215874,-405.589995,-405.578598,-405.577653,-405.628966,39.959
gdb_108950,CCC1=NC2C(C)C2O1,2.92911,1.30956,1.16195,1.2056,79.24,-0.2324,0.022,0.2545,1174.6777,0.171101,-403.160453,-403.151572,-403.150628,-403.194569,32.932
gdb_82139,CC1C2CN2C1CC=O,3.00746,1.05614,0.88917,3.6657,79.09,-0.2368,-0.0208,0.216,1345.7153,0.169803,-403.108727,-403.099613,-403.098669,-403.143587,33.33
gdb_35923,N#CC1OCCC2CC12,3.06482,1.40295,1.08024,4.9777,75.66,-0.272,0.0171,0.2891,1117.3375,0.149865,-401.949933,-401.942256,-401.941312,-401.982237,29.697
gdb_94738,CC1OCC2(O)COC12,2.74888,1.55133,1.26997,2.0216,70.81,-0.2498,0.0517,0.3015,1055.6243,0.158836,-460.147456,-460.139036,-460.138092,-460.180167,32.23
gdb_14606,C(C#CC=O)NC=O,8.89247,0.65539,0.65221,3.9073,68.05,-0.2696,-0.07,0.1996,1612.2711,0.093528,-398.594376,-398.585643,-398.584698,-398.629899,27.954
gdb_116296,CCC1COCC1CO,2.33823,1.14761,0.86237,2.1203,81.31,-0.2394,0.076,0.3154,1427.2417,0.206013,-425.427129,-425.417083,-425.416139,-425.462569,36.585
gdb_129482,c1cnn(n1)CC(=O)N,4.64234,1.01557,1.00935,3.5931,67.71,-0.2516,-0.0006,0.2509,1197.8361,0.114088,-450.157621,-450.149229,-450.148285,-450.192743,28.997
gdb_51058,O=CCC12C3C4C3C1C24,4.44819,1.08665,1.03585,2.6889,75.76,-0.2279,-0.0214,0.2065,1170.4014,0.134357,-384.583462,-384.575895,-384.574951,-384.616502,28.809
gdb_49464,O=CC1C2NC(=O)OC12,3.10549,1.28381,1.14965,4.509,62.65,-0.2564,-0.0379,0.2185,1056.8408,0.101186,-473.853617,-473.846199,-473.845255,-473.886122,27.227
gdb_47079,O=C1COC2OCC=C12,3.22929,1.5874,1.13106,1.8294,69.03,-0.2465,-0.0681,0.1784,1017.3235,0.113452,-457.770185,-457.763104,-457.76216,-457.802115,26.407
gdb_128488,Cc1c(c(n[nH]1)N)OC,2.01242,1.80595,1.00988,1.3162,75.87,-0.1973,0.0352,0.2324,1180.414,0.147854,-435.276964,-435.267275,-435.266331,-435.311494,34.559
